4.93247	10	3.73906	5.1686
4.94247	10	3.74422	5.1588
4.95248	10	3.74938	5.149
4.96248	10	3.75452	5.1392
4.97249	10	3.75966	5.1294
4.98249	10	3.76478	5.1196
4.9925	10	3.7699	5.1098
5.0025	10	3.775	5.1
5.01251	10	3.7801	5.0902
5.02251	10	3.78518	5.0804
5.03252	10	3.79026	5.0706
5.04252	10	3.79532	5.0608
5.05253	10	3.80038	5.051
5.06253	10	3.80542	5.0412
5.07254	10	3.81046	5.0314
5.08254	10	3.81549	5.0216
5.09255	10	3.8205	5.0118
5.10255	10	3.82551	5.002
5.11256	10	3.83051	4.9922
5.12256	10	3.83549	4.9824
5.13257	10	3.84047	4.9726
5.14257	10	3.84544	4.9628
5.15258	10	3.8504	4.953
5.16258	10	3.85535	4.9432
5.17259	10	3.86028	4.9334
5.18259	10	3.86521	4.9236
5.1926	10	3.87013	4.9138
5.2026	10	3.87504	4.904
5.21261	10	3.87994	4.8942
5.22261	10	3.88483	4.8844
5.23262	10	3.88971	4.8746
5.24262	10	3.89458	4.8648
5.25263	10	3.89944	4.855
5.26263	10	3.90429	4.8452
5.27264	10	3.90913	4.8354
5.28264	10	3.91396	4.8256
5.29265	10	3.91878	4.8158
5.30265	10	3.92359	4.806
5.31266	10	3.92839	4.7962
5.32266	10	3.93318	4.7864
5.33267	10	3.93796	4.7766
5.34267	10	3.94274	4.7668
5.35268	10	3.9475	4.757
5.36268	10	3.95225	4.7472
5.37269	10	3.95699	4.7374
5.38269	10	3.96172	4.7276
5.3927	10	3.96645	4.7178
5.4027	10	3.97116	4.708
5.41271	10	3.97586	4.6982
5.42271	10	3.98056	4.6884
5.43272	10	3.98524	4.6786
5.44272	10	3.98991	4.6688
5.45273	10	3.99458	4.659
5.46273	10	3.99923	4.6492
5.47274	10	4.00388	4.6394
5.48274	10	4.00851	4.6296
5.49275	10	4.01314	4.6198
5.50275	10	4.01775	4.61
5.51276	10	4.02236	4.6002
5.52276	10	4.02695	4.5904
5.53277	10	4.03154	4.5806
5.54277	10	4.03611	4.5708
5.55278	10	4.04068	4.561
5.56278	10	4.04523	4.5512
5.57279	10	4.04978	4.5414
5.58279	10	4.05432	4.5316
5.5928	10	4.05884	4.5218
5.6028	10	4.06336	4.512
5.61281	10	4.06787	4.5022
5.62281	10	4.07236	4.4924
5.63282	10	4.07685	4.4826
5.64282	10	4.08133	4.4728
5.65283	10	4.0858	4.463
5.66283	10	4.09026	4.4532
5.67284	10	4.0947	4.4434
5.68284	10	4.09914	4.4336
5.69285	10	4.10357	4.4238
5.70285	10	4.10799	4.414
5.71286	10	4.1124	4.4042
5.72286	10	4.1168	4.3944
5.73287	10	4.12119	4.3846
5.74287	10	4.12557	4.3748
5.75288	10	4.12994	4.365
5.76288	10	4.1343	4.3552
5.77289	10	4.13865	4.3454
5.78289	10	4.14299	4.3356
5.7929	10	4.14732	4.3258
5.8029	10	4.15164	4.316
5.81291	10	4.15595	4.3062
5.82291	10	4.16025	4.2964
5.83292	10	4.16454	4.2866
5.84292	10	4.16883	4.2768
5.85293	10	4.1731	4.267
5.86293	10	4.17736	4.2572
5.87294	10	4.18161	4.2474
5.88294	10	4.18585	4.2376
5.89295	10	4.19009	4.2278
5.90295	10	4.19431	4.218
5.91296	10	4.19852	4.2082
5.92296	10	4.20273	4.1984
5.93297	10	4.20692	4.1886
5.94297	10	4.2111	4.1788
5.95298	10	4.21528	4.169
5.96298	10	4.21944	4.1592
5.97299	10	4.2236	4.1494
5.98299	10	4.22774	4.1396
5.993	10	4.23188	4.1298
6.003	10	4.236	4.12
6.01301	10	4.24012	4.1102
6.02301	10	4.24422	4.1004
6.03302	10	4.24832	4.0906
6.04302	10	4.2524	4.0808
6.05303	10	4.25648	4.071
6.06303	10	4.26054	4.0612
6.07304	10	4.2646	4.0514
6.08304	10	4.26865	4.0416
6.09305	10	4.27268	4.0318
6.10305	10	4.27671	4.022
6.11306	10	4.28073	4.0122
6.12306	10	4.28473	4.0024
6.13307	10	4.28873	3.9926
6.14307	10	4.29272	3.9828
6.15308	10	4.2967	3.973
6.16308	10	4.30067	3.9632
6.17309	10	4.30462	3.9534
6.18309	10	4.30857	3.9436
6.1931	10	4.31251	3.9338
6.2031	10	4.31644	3.924
6.21311	10	4.32036	3.9142
6.22311	10	4.32427	3.9044
6.23312	10	4.32817	3.8946
6.24312	10	4.33206	3.8848
6.25313	10	4.33594	3.875
6.26313	10	4.33981	3.8652
6.27314	10	4.34367	3.8554
6.28314	10	4.34752	3.8456
